Date,Open,High,Low,Close,,
23-Aug-16,28012.56,28028.98,27854.43,27990.21,0.000166858,0
24-Aug-16,28065.25,28108.39,27959.87,28059.94,0.00248813,0
25-Aug-16,28103.6,28154.21,27803.24,27835.91,-0.008016023,-0.01
26-Aug-16,27882.75,27935.88,27696.99,27782.25,-0.001929586,0
29-Aug-16,27827.26,27952.85,27698.71,27902.66,0.004324697,0
30-Aug-16,28012.46,28478.02,28010.66,28343.01,0.015658414,0.02
31-Aug-16,28372.25,28532.25,28363.1,28452.17,0.003843993,0
01-Sep-16,28459.09,28548.85,28386.61,28423.48,-0.001008868,0
02-Sep-16,28498.72,28581.58,28427.63,28532.11,0.003814556,0
06-Sep-16,28631.27,29013.4,28631.27,28978.02,0.015507492,0.02
07-Sep-16,29035.67,29067.84,28911.31,28926.36,-0.001784321,0
08-Sep-16,28929.46,29077.28,28854.56,29045.28,0.004102701,0
09-Sep-16,29062.9,29062.9,28755.08,28797.25,-0.008576095,-0.01
12-Sep-16,28481.09,28481.11,28251.31,28353.54,-0.015528006,-0.02
14-Sep-16,28345.49,28416.41,28259.38,28372.23,0.00065896,0
15-Sep-16,28398.33,28454.02,28311.11,28412.89,0.001432066,0
16-Sep-16,28520.3,28778.64,28494.59,28599.03,0.006529886,0.01
19-Sep-16,28626.6,28714.77,28552.55,28634.5,0.001239483,0
20-Sep-16,28690.66,28698.81,28480.53,28523.2,-0.003894493,0
21-Sep-16,28554.38,28689.36,28462.33,28507.42,-0.000553387,0
22-Sep-16,28766.94,28871.92,28693.07,28773.13,0.009277561,0.01
23-Sep-16,28810.32,28825.09,28627.38,28668.22,-0.003652773,0
26-Sep-16,28630.92,28630.92,28272.03,28294.28,-0.013129528,-0.01
27-Sep-16,28373.02,28432.74,28179.34,28223.7,-0.002497614,0
28-Sep-16,28198.88,28378.56,28198.3,28292.81,0.002445658,0
29-Sep-16,28423.14,28475.57,27719.92,27827.53,-0.01658189,-0.02
30-Sep-16,27807.82,27955.21,27716.78,27865.96,0.001380054,0
03-Oct-16,27997.29,28273.02,27919.89,28243.29,0.013450035,0.01
04-Oct-16,28377.64,28404.7,28242.25,28334.55,0.003226001,0
05-Oct-16,28425.74,28477.65,28188.9,28220.98,-0.004016235,0
06-Oct-16,28298.35,28328.56,28031.22,28106.21,-0.004075125,0
07-Oct-16,28129.22,28155.68,27964.91,28061.14,-0.001604847,0
10-Oct-16,28144.28,28216.64,28068.32,28082.34,0.000755208,0
13-Oct-16,28042.62,28042.62,27563.84,27643.11,-0.015764398,-0.02
14-Oct-16,27712.22,27763.54,27548.18,27673.6,0.001102379,0
17-Oct-16,27776.14,27803.21,27488.3,27529.97,-0.005203661,-0.01
18-Oct-16,27656.89,28064.39,27652.76,28050.88,0.018744775,0.02
19-Oct-16,28112.36,28131.07,27926.17,27984.37,-0.002373864,0
20-Oct-16,28031.57,28212.5,28031.57,28129.84,0.005184795,0.01
21-Oct-16,28163.41,28163.41,27957.92,28077.18,-0.001873788,0
24-Oct-16,28156.59,28256.65,28075.95,28179.08,0.003622712,0
25-Oct-16,28159.09,28211.41,28013.69,28091.42,-0.003115667,0
26-Oct-16,28050.55,28050.55,27759.56,27836.51,-0.009115723,-0.01
27-Oct-16,27808.63,27958.13,27665.6,27915.9,0.002847951,0
28-Oct-16,27983.14,28000.14,27789.84,27941.51,0.000916978,0
30-Oct-16,28066.32,28095.71,27890.14,27930.21,-0.000404498,0
01-Nov-16,27966.18,28029.8,27845.63,27876.61,-0.001920913,0
02-Nov-16,27679.32,27679.32,27500.81,27527.22,-0.012612653,-0.01
03-Nov-16,27518.06,27600.74,27399.26,27430.28,-0.003527821,0
04-Nov-16,27465.55,27498.91,27193.61,27274.15,-0.005708146,-0.01
07-Nov-16,27552.27,27591.15,27398.72,27458.99,0.006754252,0.01
08-Nov-16,27537.26,27646.84,27406.76,27591.14,0.004801088,0
09-Nov-16,26251.38,27397.38,25902.45,27252.53,-0.012348346,-0.01
10-Nov-16,27605.05,27743.46,27457.05,27517.68,0.009682346,0.01
11-Nov-16,27344.85,27344.85,26777.18,26818.82,-0.025724827,-0.03
15-Nov-16,26809.61,26809.61,26253.63,26304.63,-0.019358911,-0.02
16-Nov-16,26508.94,26621.4,26239.21,26298.69,-0.000225841,0
17-Nov-16,26304.9,26449.87,26155.4,26227.62,-0.002706074,0
18-Nov-16,26270.2,26349.02,26106.78,26150.24,-0.002954686,0
21-Nov-16,26246.7,26270.28,25717.93,25765.14,-0.014835953,-0.01
22-Nov-16,25928.16,26039.7,25765.51,25960.78,0.007564522,0.01
23-Nov-16,26101.33,26130.49,25877.16,26051.81,0.00350031,0
24-Nov-16,26049.14,26049.14,25810.97,25860.17,-0.0073833,-0.01
25-Nov-16,25953.24,26343.95,25874.45,26316.34,0.017486092,0.02
28-Nov-16,26303.52,26413.99,26183.22,26350.17,0.001284688,0
29-Nov-16,26408.62,26587.07,26354.66,26394.01,0.001662364,0
30-Nov-16,26441.02,26680.55,26395.5,26652.81,0.009757495,0.01
01-Dec-16,26756.66,26769.32,26540.82,26559.92,-0.003491273,0
02-Dec-16,26437.37,26463.06,26182.93,26230.66,-0.012474357,-0.01
05-Dec-16,26253.48,26390.8,26125.35,26349.1,0.004505163,0
06-Dec-16,26403.62,26502.43,26356.02,26392.76,0.001655611,0
07-Dec-16,26456.21,26540.83,26164.82,26236.87,-0.005924057,-0.01
08-Dec-16,26366.52,26733.87,26357.35,26694.28,0.017283637,0.02
09-Dec-16,26787.14,26803.76,26707.81,26747.18,0.001979737,0
12-Dec-16,26725.31,26725.31,26468.59,26515.24,-0.008709385,-0.01
13-Dec-16,26607.65,26724.97,26494.23,26697.82,0.006862252,0.01
14-Dec-16,26707.91,26736.34,26547.05,26602.84,-0.003563937,0
15-Dec-16,26497.71,26737.86,26407.58,26519.07,-0.00315388,0
16-Dec-16,26548.67,26594.55,26455.21,26489.56,-0.001113404,0
19-Dec-16,26505.66,26505.66,26340.38,26374.7,-0.004345476,0
20-Dec-16,26374.59,26435.56,26241.43,26307.98,-0.002532902,0
21-Dec-16,26368.88,26396,26213.51,26242.38,-0.002496654,0
22-Dec-16,26224.07,26248.45,25940.14,25979.6,-0.010064047,-0.01
23-Dec-16,25959.99,26143.19,25872.38,26040.7,0.002349084,0
26-Dec-16,25992.41,26008.57,25753.74,25807.1,-0.009011051,-0.01
27-Dec-16,25815.43,26249.03,25803.19,26213.44,0.015622608,0.02
28-Dec-16,26243.19,26415.05,26191.72,26210.68,-0.000105295,0
29-Dec-16,26429.41,26429.63,26166.67,26366.15,0.005914029,0.01
30-Dec-16,26441.51,26678.6,26406.53,26626.46,0.009824468,0.01
02-Jan-17,26711.15,26720.98,26447.06,26595.45,-0.00116531,0
03-Jan-17,26616.92,26724.4,26488.37,26643.24,0.001795311,0
04-Jan-17,26677.22,26723.37,26606.06,26633.13,-0.00037953,0
05-Jan-17,26738.42,26917.21,26738.42,26878.24,0.009161108,0.01
06-Jan-17,26929.69,27009.61,26733.33,26759.23,-0.004437577,0
09-Jan-17,26860.81,26860.88,26701.18,26726.55,-0.001222007,0
10-Jan-17,26811.63,26914.95,26804.17,26899.56,0.006452476,0.01
11-Jan-17,26978.44,27174.87,26978.44,27140.41,0.008913832,0.01
12-Jan-17,27171.66,27278.93,27166.69,27247.16,0.003925534,0
13-Jan-17,27378.01,27459.75,27143.07,27238.06,-0.000334036,0
16-Jan-17,27238.35,27335.08,27172.68,27288.17,0.001838015,0
17-Jan-17,27331.82,27381.43,27179.19,27235.66,-0.001926131,0
18-Jan-17,27261.76,27422.67,27217.65,27257.64,0.000806705,0
