time,Price,Open,High,Low,Vol.,Change_g,Change_cal,Change_r,Change_ln,oil,sensex
1565,55.26,56.41,56.91,55.01,29.60K,-0.0199,-1.986520043,-1.99,-0.020065166,-0.02,0
1566,56.16,56.34,57.19,55.73,329.63K,0.0163,1.628664495,1.63,0.01615544,0.02,0
1567,57.74,56.28,58.41,55.76,415.57K,0.0281,2.813390313,2.81,0.027745415,0.03,0.01
1568,57.15,57.53,57.95,56.5,328.32K,-0.0102,-1.021821961,-1.02,-0.010270784,-0.01,0
1569,56.99,57.3,57.89,56.52,250.56K,-0.0028,-0.279965004,-0.28,-0.002803576,0,-0.01
1570,57.06,56.65,57.83,56.07,281.86K,0.0012,0.122828566,0.12,0.001227532,0,0
1571,58.58,56.93,59.33,56.54,411.10K,0.0266,2.663862601,2.66,0.026289996,0.03,0.01
1572,59.63,58.55,59.85,58.38,340.32K,0.0179,1.792420621,1.79,0.017765462,0.02,0
1573,59.15,59.79,59.9,58.32,244.75K,-0.008,-0.804963944,-0.8,-0.008082213,-0.01,0.01
1574,58.93,59.3,59.73,58.45,215.05K,-0.0037,-0.371935757,-0.37,-0.003726292,0,0
1575,60.4,58.95,61.1,58.63,389.74K,0.0249,2.494484982,2.49,0.024638806,0.02,0
1576,60.93,60.72,62.58,60.54,423.58K,0.0088,0.877483444,0.88,0.008736559,0.01,-0.02
1577,58.94,60.69,61.31,58.49,437.02K,-0.0327,-3.266043,-3.27,-0.033205687,-0.03,0
1578,59.39,59.02,59.9,58.14,434.58K,0.0076,0.763488293,0.76,0.007605885,0.01,0
1579,59.25,59.43,59.85,58.75,332.69K,-0.0024,-0.235729921,-0.24,-0.002360082,0,0.01
1580,60.75,59.27,61.36,59.12,397.35K,0.0253,2.53164557,2.53,0.025001302,0.03,0
1581,60.5,61.23,61.85,60.02,426.84K,-0.0041,-0.411522634,-0.41,-0.004123717,0,0.01
1582,59.88,60.1,60.84,59.36,361.43K,-0.0102,-1.024793388,-1.02,-0.010300805,-0.01,0.01
1583,59.69,59.67,59.97,58.42,222.09K,-0.0032,-0.317301269,-0.32,-0.003178057,0,0
1584,59.43,59.85,60.88,59.06,144.39K,-0.0044,-0.43558385,-0.44,-0.004365353,0,0
1585,57.26,59.54,59.63,57.09,30.30K,-0.0365,-3.651354535,-3.65,-0.03719685,-0.04,-0.01
1586,58.98,58.32,59.04,58.1,287.13K,0.03,3.003842124,3,0.029596104,0.03,0.01
1587,60.72,58.81,60.94,58.69,329.77K,0.0295,2.950152594,2.95,0.02907473,0.03,0
1588,59.72,60.66,60.8,59.35,230.31K,-0.0165,-1.646903821,-1.65,-0.01660616,-0.02,-0.01
1589,59.92,60.01,60.01,59.78,-,0.0033,0.334896182,0.33,0.003343367,0,-0.02
1590,59.85,59.93,60.24,59.11,-,-0.0012,-0.11682243,-0.12,-0.001168907,0,0
1591,58.03,60.05,60.25,57.71,330.13K,-0.0303,-3.040935673,-3.04,-0.030881314,-0.03,0
1592,57.51,58.32,58.95,57.36,314.92K,-0.009,-0.89608823,-0.9,-0.009001272,-0.01,0.01
1593,57.68,57.63,58.07,56.51,340.68K,0.003,0.295600765,0.3,0.002951647,0,0.01
1594,60.3,57.97,60.7,57.72,452.22K,0.0454,4.542302358,4.54,0.044421611,0.04,0
1595,60.2,60.29,60.64,59.33,292.19K,-0.0017,-0.165837479,-0.17,-0.001659751,0,0
1596,61.26,60.18,61.58,60.09,344.51K,0.0176,1.760797342,1.76,0.017454749,0.02,0.01
1597,59.64,61.02,61.43,59.34,371.30K,-0.0264,-2.64446621,-2.64,-0.026800612,-0.03,0
1598,58,59.57,59.94,57.83,363.35K,-0.0275,-2.749832327,-2.75,-0.027883479,-0.03,0
1599,59.13,57.99,59.23,56.83,461.02K,0.0195,1.948275862,1.95,0.019295399,0.02,0
1600,58.14,58.96,59.13,57.86,339.85K,-0.0167,-1.674277017,-1.67,-0.016884515,-0.02,-0.01
1601,60.14,58.31,60.68,58.23,405.49K,0.0344,3.43997248,3.44,0.033821282,0.03,-0.01
1602,61.43,60.58,61.82,60.45,459.77K,0.0214,2.144995012,2.14,0.021223138,0.02,0
1603,60.77,61.14,61.53,60.21,352.42K,-0.0107,-1.074393619,-1.07,-0.010802069,-0.01,0.02
1604,59.96,60.55,60.63,59.73,246.90K,-0.0133,-1.33289452,-1.33,-0.013418573,-0.01,-0.01
1605,59.52,59.9,59.98,58.73,275.19K,-0.0073,-0.733822548,-0.73,-0.007365283,-0.01,0
1606,59.97,59.6,60.37,59.42,233.94K,0.0076,0.756048387,0.76,0.007532047,0.01,0
1607,59.92,60.03,61.38,58.85,396.16K,-0.0008,-0.083375021,-0.08,-0.000834098,0,-0.01
1608,60.45,59.78,60.89,59.25,181.88K,0.0088,0.884512684,0.88,0.008806238,0.01,-0.01
1609,59.61,60.5,60.56,58.88,116.66K,-0.0139,-1.389578164,-1.39,-0.013993232,-0.01,-0.06
1610,59.68,59.44,60.3,58.93,26.74K,0.0012,0.117429961,0.12,0.001173611,0,0.01
1611,61.01,60.21,61.49,59.55,336.22K,0.0223,2.228552279,2.23,0.022040829,0.02,-0.01
1612,60.27,61.14,61.57,59.8,312.99K,-0.0121,-1.212915915,-1.21,-0.012203318,-0.01,0.02
1613,59.7,60.22,60.46,59.43,222.34K,-0.0095,-0.945744151,-0.95,-0.009502447,-0.01,0.01
1614,59.63,59.66,59.96,58.76,231.96K,-0.0012,-0.117252931,-0.12,-0.001173217,0,0
1615,58.33,58.84,59.27,58.04,286.04K,-0.0218,-2.180110683,-2.18,-0.022042262,-0.02,-0.02
1616,59.47,58.27,59.69,57.94,282.48K,0.0195,1.954397394,1.95,0.019355443,0.02,-0.01
1617,56.96,58.98,58.98,56.68,373.41K,-0.0422,-4.220615436,-4.22,-0.043122717,-0.04,0.01
1618,56.93,56.87,57.95,56.5,297.05K,-0.0005,-0.052668539,-0.05,-0.000526824,0,-0.02
1619,55.52,56.6,56.78,55.42,-,-0.0248,-2.476725804,-2.48,-0.025079127,-0.03,-0.01
1620,52.53,56.42,56.79,52.41,540.61K,-0.0539,-5.385446686,-5.39,-0.055358881,-0.06,0.02
1621,52.33,52.75,53.43,50.58,527.27K,-0.0038,-0.380734818,-0.38,-0.003814615,0,0.02
1622,51.65,52.91,52.96,50.91,434.75K,-0.013,-1.299445825,-1.3,-0.013079625,-0.01,0
1623,52.78,51.83,53.54,51.48,382.33K,0.0219,2.187802517,2.19,0.021642136,0.02,0
1624,52.74,52.48,53.89,51.96,349.08K,-0.0008,-0.075786283,-0.08,-0.00075815,0,0.01
1625,52.2,52.15,53.17,51.26,359.48K,-0.0102,-1.023890785,-1.02,-0.010291686,-0.01,-0.01
1626,53.04,52,53.43,50.88,422.76K,0.0161,1.609195402,1.61,0.015963851,0.02,0.01
1627,51.41,53.4,53.5,51.21,334.56K,-0.0307,-3.073152338,-3.07,-0.03121364,-0.03,0.01
1628,50.91,51.62,52.17,50.84,319.17K,-0.0097,-0.972573429,-0.97,-0.009773338,-0.01,0
1629,50.89,50.91,51.23,50.14,203.49K,-0.0004,-0.039285013,-0.04,-0.000392927,0,-0.02
1630,50.15,50.76,51.26,49.85,102.60K,-0.0145,-1.454116722,-1.45,-0.014647926,-0.01,0.01
1631,50.36,49.95,51.02,49.77,23.13K,0.0042,0.418743769,0.42,0.004178695,0,0
1632,49.19,50.71,50.71,49.04,347.99K,-0.0232,-2.323272438,-2.32,-0.023506858,-0.02,-0.01
1633,48.45,49.23,49.63,48.21,316.06K,-0.015,-1.504370807,-1.5,-0.015158012,-0.02,0.01
1634,48.14,48.79,49.03,47.72,278.23K,-0.0064,-0.639834881,-0.64,-0.006418906,-0.01,0.01
1635,47.39,48,48.2,46.91,273.61K,-0.0156,-1.557955962,-1.56,-0.015702196,-0.02,0
1636,47.98,47.02,48.44,46.68,338.11K,0.0124,1.244988394,1.24,0.012373021,0.01,0.02
1637,48.79,47.81,49.52,47.39,366.89K,0.0169,1.688203418,1.69,0.016741116,0.02,0.01
1638,48.52,48.83,49.36,48.34,247.66K,-0.0055,-0.553392089,-0.55,-0.00554929,-0.01,0
1639,47.12,48.47,48.62,46.7,334.47K,-0.0289,-2.885408079,-2.89,-0.029278545,-0.03,-0.01
1640,45.17,46.86,46.94,45.08,371.09K,-0.0414,-4.138370119,-4.14,-0.04226439,-0.04,0.01
1641,45.74,45.35,46.23,45.29,285.79K,0.0126,1.261899491,1.26,0.012540039,0.01,-0.01
1642,45.15,45.96,46.7,44.83,367.33K,-0.0129,-1.289899432,-1.29,-0.012982909,-0.01,0
1643,44.66,45.16,45.27,44.2,360.98K,-0.0109,-1.085271318,-1.09,-0.010912033,-0.01,0
1644,43.87,44.82,45.16,43.7,400.07K,-0.0177,-1.768920734,-1.77,-0.017847531,-0.02,0.01
1645,44.96,43.58,45.01,43.35,491.43K,0.0248,2.484613631,2.48,0.02454249,0.02,0.01
1646,43.08,44.81,45.34,42.69,538.01K,-0.0418,-4.181494662,-4.18,-0.042714353,-0.04,0.01
1647,43.3,43.27,43.87,42.8,492.27K,0.0051,0.510677809,0.51,0.005093783,0.01,0
1648,42.23,43.34,43.72,41.91,420.15K,-0.0247,-2.47113164,-2.47,-0.025021766,-0.03,0
1649,42.5,42.23,42.96,41.35,317.21K,0.0064,0.639355908,0.64,0.006373207,0.01,0.01
1650,41.87,42.18,42.69,41.64,314.28K,-0.0148,-1.482352941,-1.48,-0.014934496,-0.01,0
1651,42.62,41.88,42.9,41.43,200.19K,0.0179,1.791258658,1.79,0.017754047,0.02,0
1652,40.8,42.41,42.68,40.4,107.58K,-0.0427,-4.270295636,-4.27,-0.043641545,-0.04,-0.01
1653,41.14,40.58,41.48,40.21,24.78K,0.0083,0.833333333,0.83,0.008298803,0.01,-0.01
1654,40.45,41.03,41.4,39.86,377.18K,-0.0168,-1.677199806,-1.68,-0.016914241,-0.02,-0.01
1655,38.24,40.3,40.47,37.75,468.37K,-0.0546,-5.463535229,-5.46,-0.056184555,-0.06,0
1656,39.31,38.18,39.89,38.16,375.65K,0.028,2.798117155,2.8,0.027596851,0.03,0
1657,38.6,39.69,39.86,38.52,368.72K,-0.0181,-1.806156194,-1.81,-0.018226663,-0.02,0
1658,42.56,38.96,42.86,38.95,533.68K,0.1026,10.25906736,10.26,0.097662569,0.1,-0.01
1659,45.22,42.68,45.9,41.78,666.33K,0.0625,6.25,6.25,0.060624622,0.06,0
1660,49.2,45,49.33,43.6,757.50K,0.088,8.801415303,8.8,0.084354157,0.08,-0.01
1661,45.41,48.1,48.87,44.15,713.42K,-0.077,-7.703252033,-7.7,-0.080161278,-0.08,-0.01
1662,46.25,44.26,46.77,43.21,689.30K,0.0185,1.849812817,1.85,0.018329119,0.02,0
1663,46.75,46.11,48.42,45.65,539.45K,0.0108,1.081081081,1.08,0.010752792,0.01,-0.01
1664,46.05,46.68,47.23,45.61,385.63K,-0.015,-1.497326203,-1.5,-0.015086493,-0.02,0.01
1665,45.72,45.72,45.87,45.61,-,-0.0072,-0.716612378,-0.72,-0.007191924,-0.01,0
1666,44.7,45.72,45.92,44.15,-,-0.0223,-2.230971129,-2.23,-0.022562337,-0.02,-0.01
1667,45.94,45.82,46.41,44.14,508.82K,0.0277,2.774049217,2.77,0.027362696,0.03,0.01
1668,44.15,45.79,46.26,44.05,422.74K,-0.039,-3.896386591,-3.9,-0.03974327,-0.04,0
1669,45.92,44.16,46.04,43.36,498.99K,0.0401,4.009060023,4.01,0.039307825,0.04,0
1670,44.63,45.71,45.88,44.16,395.84K,-0.0281,-2.809233449,-2.81,-0.028494473,-0.03,0
1671,44,44.78,44.97,43.59,326.27K,-0.0141,-1.411606543,-1.41,-0.014216645,-0.01,0.01
1672,44.59,44.11,45.25,43.92,335.95K,0.0134,1.340909091,1.34,0.013319985,0.01,0.01
1673,47.15,45.16,47.35,44.82,421.98K,0.0574,5.741197578,5.74,0.05582439,0.06,0
1674,46.9,47.13,47.71,46.33,366.39K,-0.0053,-0.530222694,-0.53,-0.005316334,-0.01,0
1675,44.68,46.89,47.03,44.24,211.30K,-0.0473,-4.73347548,-4.73,-0.048491701,-0.05,0
1676,46.68,44.97,46.74,44.69,104.53K,0.0448,4.476275739,4.48,0.043789833,0.04,-0.01
1677,45.83,46.45,46.48,45.14,29.99K,-0.0182,-1.820908312,-1.82,-0.018376909,-0.02,-0.01
1678,44.48,46.54,47.15,44.41,411.96K,-0.0295,-2.945668776,-2.95,-0.029899249,-0.03,0
1679,44.91,44.62,45.18,43.71,371.98K,0.0097,0.966726619,0.97,0.009620837,0.01,-0.01
1680,45.7,45.05,46.38,44.86,338.62K,0.0176,1.759073703,1.76,0.017437811,0.02,-0.01
1681,44.43,45.38,45.5,44.3,273.91K,-0.0278,-2.778993435,-2.78,-0.028183381,-0.03,0.01
1682,45.23,44.5,45.7,44.3,265.18K,0.018,1.80058519,1.8,0.017845667,0.02,-0.01
1683,45.09,44.92,45.85,44.68,355.85K,-0.0031,-0.309529074,-0.31,-0.003100091,0,0
1684,44.74,45.38,47.1,44.63,478.98K,-0.0078,-0.776225327,-0.78,-0.007792536,-0.01,0.01
1685,45.54,45.07,45.81,43.97,420.74K,0.0179,1.788109075,1.79,0.017723105,0.02,0.01
1686,46.26,45.65,46.94,45.21,323.06K,0.0158,1.581027668,1.58,0.015686596,0.02,0.01
1687,48.53,46.2,49.08,45.73,453.10K,0.0491,4.907047125,4.91,0.047904507,0.05,-0.01
1688,47.81,49,49.71,47.7,547.49K,-0.0148,-1.48361838,-1.48,-0.014947341,-0.01,0.01
1689,49.43,48.11,50.07,47.76,509.76K,0.0339,3.388412466,3.39,0.033322705,0.03,-0.01
1690,49.63,49.69,50.92,49.17,508.68K,0.004,0.404612583,0.4,0.004037962,0,0.01
1691,47.1,49.51,50.13,47.04,408.66K,-0.051,-5.097723151,-5.1,-0.052322489,-0.05,0
1692,46.66,47.46,48.43,46.44,465.39K,-0.0093,-0.93418259,-0.93,-0.009385734,-0.01,0.01
1693,46.64,46.69,46.96,45.94,348.24K,-0.0004,-0.042863266,-0.04,-0.000428725,0,0
1694,46.38,46.28,47.02,45.23,370.94K,-0.0056,-0.557461407,-0.56,-0.00559021,-0.01,0
1695,47.26,46.87,47.5,46.16,198.13K,0.019,1.897369556,1.9,0.01879594,0.02,0.01
1696,45.89,47.27,47.49,45.85,125.84K,-0.029,-2.898857385,-2.9,-0.029417043,-0.03,0
1697,45.55,46.25,46.52,45.23,38.95K,-0.0074,-0.740902157,-0.74,-0.007436605,-0.01,-0.02
1698,45.2,45.88,46.08,44.86,384.29K,-0.0077,-0.768386389,-0.77,-0.007713537,-0.01,0
1699,45.38,45.27,46.1,44.9,322.74K,0.004,0.398230088,0.4,0.003974393,0,-0.01
1700,44.6,45.44,45.75,44.2,406.58K,-0.0172,-1.718818863,-1.72,-0.01733762,-0.02,-0.02
1701,43.98,44.74,44.94,43.64,302.08K,-0.0139,-1.390134529,-1.39,-0.013998874,-0.01,0
1702,43.2,43.78,43.91,42.58,370.83K,-0.0177,-1.773533424,-1.77,-0.01789449,-0.02,0
1703,45.94,43.44,46.22,43.06,521.52K,0.0634,6.342592593,6.34,0.061495702,0.06,-0.01
1704,46.06,46.06,46.79,45.16,436.51K,0.0026,0.261210274,0.26,0.002608697,0,0.01
1705,46.59,45.74,47.03,45.48,363.31K,0.0115,1.150673035,1.15,0.011441031,0.01,0
1706,46.14,46.43,46.73,45.56,305.52K,-0.0097,-0.965872505,-0.97,-0.009705673,-0.01,-0.01
1707,47.9,46.11,48.36,45.96,434.57K,0.0381,3.814477677,3.81,0.037435252,0.04,-0.01
1708,46.32,47.74,48.28,46.17,459.31K,-0.033,-3.298538622,-3.3,-0.033541671,-0.03,0.01
1709,45.2,46.57,46.65,45.12,437.65K,-0.0242,-2.417962003,-2.42,-0.024476746,-0.02,-0.02
1710,44.29,45.41,45.64,44.11,448.13K,-0.0201,-2.013274336,-2.01,-0.020338169,-0.02,0
1711,43.87,44.52,45.12,43.64,487.99K,-0.0095,-0.948295326,-0.95,-0.009528203,-0.01,0.02
1712,44.21,44.1,44.76,43.57,445.97K,0.0078,0.775017096,0.78,0.007720293,0.01,0
1713,42.93,43.63,44.11,42.62,502.37K,-0.029,-2.895272563,-2.9,-0.029380126,-0.03,0
1714,41.75,43.05,43.33,41.54,545.35K,-0.0275,-2.74866061,-2.75,-0.027871431,-0.03,0
1715,40.74,41.61,42.21,40.22,480.89K,-0.0242,-2.419161677,-2.42,-0.02448904,-0.02,0.02
1716,41.74,40.92,42.25,40.06,535.18K,0.0245,2.454590083,2.45,0.024249491,0.02,0
1717,40.67,41.96,42.03,40.58,363.71K,-0.0256,-2.563488261,-2.56,-0.025969182,-0.03,-0.01
1718,40.75,41.11,41.55,39.91,251.52K,0.002,0.196705188,0.2,0.00196512,0,-0.01
1719,40.54,40.72,41.05,39.89,131.36K,-0.0052,-0.515337423,-0.52,-0.005166699,-0.01,0
1720,40.39,40.54,40.99,38.99,33.71K,-0.0037,-0.370004933,-0.37,-0.003706911,0,0.01
1721,41.75,41.49,42.75,40.41,516.19K,0.0337,3.367170092,3.37,0.033117222,0.03,-0.01
1722,42.87,42.04,43.46,41.86,430.30K,0.0268,2.682634731,2.68,0.026472829,0.03,-0.01
1723,43.04,42.69,43.25,41.72,383.16K,0.004,0.396547702,0.4,0.003957635,0,-0.01
1724,42.59,43.08,43.29,42.3,-,-0.0105,-1.045539033,-1.05,-0.010510432,-0.01,-0.03
1725,41.71,43.25,43.3,41.67,316.48K,-0.0207,-2.066212726,-2.07,-0.020878576,-0.02,0
1726,41.65,41.77,42.61,41.5,369.51K,-0.0014,-0.143850396,-0.14,-0.00143954,0,0.02
1727,41.85,41.73,42.23,41.17,415.54K,0.0048,0.480192077,0.48,0.004790428,0,-0.02
1728,39.94,41.69,41.97,39.84,545.29K,-0.0456,-4.563918757,-4.56,-0.046713469,-0.05,0.01
1729,41.08,40.15,41.78,40.07,496.88K,0.0285,2.854281422,2.85,0.028143057,0.03,0.01
1730,39.97,41.31,42,39.6,510.76K,-0.027,-2.702044791,-2.7,-0.027392212,-0.03,0
1731,37.65,40.1,40.15,37.5,635.41K,-0.058,-5.804353265,-5.8,-0.059796218,-0.06,0
1732,37.51,37.68,38.58,36.64,767.18K,-0.0037,-0.37184595,-0.37,-0.00372539,0,-0.02
1733,37.16,37.86,38.99,36.87,646.17K,-0.0093,-0.933084511,-0.93,-0.00937465,-0.01,-0.01
1734,36.76,37.27,37.54,36.38,513.94K,-0.0108,-1.076426265,-1.08,-0.010822616,-0.01,0
1735,35.62,36.63,36.84,35.16,505.41K,-0.031,-3.101196953,-3.1,-0.03150302,-0.03,0.01
1736,36.31,35.4,36.7,34.53,550.48K,0.0194,1.937113981,1.94,0.019185908,0.02,-0.01
1737,37.35,36.32,37.88,36.03,474.16K,0.0286,2.864224731,2.86,0.028239726,0.03,0.03
1738,35.52,36.79,37.35,35.29,402.97K,-0.049,-4.899598394,-4.9,-0.050236993,-0.05,0.02
1739,34.95,35.8,35.84,34.63,196.23K,-0.016,-1.60472973,-1.6,-0.016177449,-0.02,0.01
1740,34.73,34.87,35.57,34.29,116.04K,-0.0063,-0.629470672,-0.63,-0.006314602,-0.01,0
1741,34.74,34.58,34.86,33.98,27.29K,0.0003,0.02879355,0.03,0.000287894,0,0
1742,36.14,35.8,36.54,35.66,302.26K,0.0403,4.029936672,4.03,0.039508524,0.04,0.01
1743,37.5,36.47,37.95,36.28,374.66K,0.0376,3.763143331,3.76,0.036940648,0.04,-0.01
1744,38.1,37.86,38.28,37.38,205.87K,0.016,1.6,1.6,0.015873349,0.02,0
1745,36.81,38,38.09,36.6,220.64K,-0.0339,-3.385826772,-3.39,-0.034444735,-0.03,0
1746,37.87,36.7,37.94,36.66,241.95K,0.0288,2.879652268,2.88,0.028389695,0.03,-0.01
1747,36.6,37.36,37.4,36.4,267.91K,-0.0335,-3.35357803,-3.35,-0.034111002,-0.03,0.01
1748,37.04,36.81,37.79,36.22,283.62K,0.012,1.202185792,1.2,0.011950169,0.01,0
1749,36.76,37.6,38.39,36.33,431.99K,-0.0076,-0.755939525,-0.76,-0.007588112,-0.01,0.01
1750,35.97,36.9,37.1,35.74,410.13K,-0.0215,-2.149075082,-2.15,-0.02172504,-0.02,0.01
1751,33.97,36.18,36.39,33.77,563.81K,-0.0556,-5.560189046,-5.56,-0.057207476,-0.06,0
1752,33.27,34.09,34.26,32.1,617.41K,-0.0206,-2.060641743,-2.06,-0.020821692,-0.02,0
1753,33.16,33.3,34.34,32.64,596.50K,-0.0033,-0.330628194,-0.33,-0.00331176,0,-0.01
1754,31.41,32.94,33.2,30.88,648.64K,-0.0528,-5.277442702,-5.28,-0.054218017,-0.05,0
1755,30.44,31.11,32.21,29.93,627.22K,-0.0309,-3.088188475,-3.09,-0.031368781,-0.03,0.02
1756,30.48,30.54,31.71,30.1,637.90K,0.0013,0.131406045,0.13,0.001313198,0,0
1757,31.2,30.6,31.77,30.28,537.91K,0.0236,2.362204724,2.36,0.023347364,0.02,0
1758,29.42,31.18,31.18,29.13,329.09K,-0.0571,-5.705128205,-5.71,-0.05874338,-0.06,0.01
1759,29.75,30.68,30.68,29.36,-,0.011,1.121685928,1.12,0.011154417,0.01,-0.02
1760,30.02,29.76,30.88,29.67,-,0.0094,0.907563025,0.91,0.009034694,0.01,0
1761,28.46,29.2,30.21,28.21,188.03K,-0.0521,-5.196535643,-5.2,-0.053364234,-0.05,-0.01
1762,26.55,28.33,28.58,26.19,32.11K,-0.0671,-6.711173577,-6.71,-0.069469845,-0.07,0
1763,29.53,28.35,30.25,27.87,694.04K,0.1122,11.22410546,11.22,0.106376948,0.11,0.01
1764,32.19,29.84,32.35,29.53,636.57K,0.0901,9.007788689,9.01,0.08624915,0.09,0
1765,30.34,32.05,32.74,29.68,606.89K,-0.0575,-5.747126437,-5.75,-0.059188871,-0.06,0.02
1766,31.45,29.81,32.41,29.25,642.43K,0.0366,3.658536585,3.66,0.035932009,0.04,0.01
1767,32.3,30.55,32.84,30.14,738.55K,0.027,2.702702703,2.7,0.026668247,0.03,0
1768,33.22,32.19,34.82,31.74,833.38K,0.0285,2.848297214,2.85,0.028084874,0.03,0
1769,33.62,33.7,34.4,32.65,618.11K,0.012,1.204093919,1.2,0.011969024,0.01,0
1770,31.62,33.83,34.18,31.29,595.61K,-0.0595,-5.948839976,-5.95,-0.061331296,-0.06,-0.01
1771,29.88,31.37,31.53,29.57,602.56K,-0.055,-5.5028463,-5.5,-0.056600472,-0.06,0.01
1772,32.28,29.75,32.75,29.4,811.70K,0.0803,8.032128514,8.03,0.077258483,0.08,0
1773,31.72,32.71,33.6,31.53,696.72K,-0.0173,-1.734820322,-1.73,-0.017500447,-0.02,-0.02
1774,30.89,31.64,32.45,30.63,616.53K,-0.0262,-2.616645649,-2.62,-0.02651489,-0.03,0
1775,29.69,30.97,31.38,29.57,603.65K,-0.0388,-3.884752347,-3.88,-0.039622218,-0.04,-0.01
1776,27.94,30.17,30.61,27.74,738.22K,-0.0589,-5.894240485,-5.89,-0.060750935,-0.06,-0.01
1777,27.45,28.36,29.22,27.24,781.28K,-0.0175,-1.753758053,-1.75,-0.017693186,-0.02,-0.01
1778,26.21,27.34,27.48,26.05,795.97K,-0.0452,-4.517304189,-4.52,-0.046225151,-0.05,0.01
1779,29.44,27.3,29.66,26.95,675.16K,0.1232,12.32354063,12.32,0.116213277,0.12,0
1780,29.08,29.06,29.18,28.97,-,-0.0124,-1.222826087,-1.22,-0.012303641,-0.01,0.02
1781,30.6,29.08,30.69,28.97,-,0.0526,5.22696011,5.23,0.050949356,0.05,0
1782,29.04,29.08,31.53,28.7,651.96K,-0.0511,-5.098039216,-5.1,-0.052325819,-0.05,-0.01
1783,30.66,29.14,31.49,28.73,578.64K,0.0558,5.578512397,5.58,0.054284683,0.05,0.01
1784,30.77,31.35,31.98,30.27,225.50K,0.0036,0.358773646,0.36,0.003581316,0,-0.01
1785,29.64,30.6,30.73,29.05,103.20K,-0.0367,-3.67240819,-3.67,-0.037415389,-0.04,0.01
1786,31.48,29.72,32.05,29.48,26.32K,0.0621,6.20782726,6.21,0.060227623,0.06,0
1787,31.87,33.34,33.53,31.22,539.38K,0.0124,1.23888183,1.24,0.012312705,0.01,0
1788,32.15,31.28,32.4,30.56,652.25K,0.0088,0.878569187,0.88,0.008747322,0.01,-0.01
1789,33.07,32.19,33.49,31.07,611.87K,0.0286,2.861586314,2.86,0.028214076,0.03,0
1790,32.78,33.04,34.69,32.64,646.29K,-0.0088,-0.876927729,-0.88,-0.008807954,-0.01,0
1791,33.75,32.72,33.98,32.32,512.47K,0.0296,2.959121415,2.96,0.029161844,0.03,0
1792,34.4,33.9,34.76,33.37,566.23K,0.0193,1.925925926,1.93,0.019076147,0.02,0.02
1793,34.66,33.89,35.17,33.55,597.83K,0.0076,0.755813953,0.76,0.00752972,0.01,0.02
1794,34.57,34.73,35.32,34.19,512.96K,-0.0026,-0.25966532,-0.26,-0.00260003,0,0.01
1795,35.92,34.66,36.34,34.4,578.29K,0.0391,3.905120046,3.91,0.03830799,0.04,0
1796,37.9,36.2,38.11,36.09,709.87K,0.0551,5.512249443,5.51,0.053656869,0.05,0
1797,36.5,37.94,38.39,36.12,706.93K,-0.0369,-3.693931398,-3.69,-0.037638851,-0.04,0
1798,38.29,36.36,38.51,36.24,740.63K,0.049,4.904109589,4.9,0.047876505,0.05,0
1799,37.84,38.17,38.48,37.21,701.44K,-0.0118,-1.175241577,-1.18,-0.011822021,-0.01,0
1800,38.5,37.99,39.02,37.92,564.79K,0.0174,1.744186047,1.74,0.017291497,0.02,0
1801,37.18,38.17,38.77,36.68,489.94K,-0.0343,-3.428571429,-3.43,-0.034887259,-0.03,0.01
1802,36.34,37.37,37.4,35.96,446.10K,-0.0226,-2.259279182,-2.26,-0.022851919,-0.02,0
1803,38.46,36.74,38.63,36.61,494.17K,0.0583,5.833791965,5.83,0.056699677,0.06,-0.01
1804,40.2,38.59,40.36,38.47,298.01K,0.0452,4.524180967,4.52,0.044248255,0.04,0
1805,39.44,40.25,41.2,39.15,130.15K,-0.0189,-1.890547264,-1.89,-0.019086466,-0.02,-0.01
1806,39.91,39.06,40.3,38.61,31.92K,0.0119,1.19168357,1.19,0.011846389,0.01,0
1807,41.45,41.59,41.9,40.77,463.69K,0.0386,3.858682035,3.86,0.037860963,0.04,0.01
1808,39.79,41.19,41.34,39.67,492.00K,-0.04,-4.00482509,-4,-0.040872257,-0.04,-0.01
1809,39.46,39.73,39.77,38.33,495.17K,-0.0083,-0.829354109,-0.83,-0.008328124,-0.01,0
1810,39.39,39.55,40.14,38.86,299.78K,-0.0018,-0.17739483,-0.18,-0.001775524,0,0.01
1811,38.28,39.32,39.48,37.91,488.03K,-0.0282,-2.817974105,-2.82,-0.02858441,-0.03,0
1812,38.32,38.52,39.85,38.14,542.47K,0.001,0.104493208,0.1,0.001044387,0,0
1813,38.34,38.3,39.04,37.57,532.15K,0.0005,0.052192067,0.05,0.000521785,0,0.01
1814,36.79,38.14,38.56,36.63,547.19K,-0.0404,-4.04277517,-4.04,-0.041267669,-0.04,-0.02
1815,35.7,36.61,37.21,35.46,549.48K,-0.0296,-2.96276162,-2.96,-0.03007538,-0.03,0
1816,35.89,35.5,36.58,35.24,485.54K,0.0053,0.532212885,0.53,0.005308016,0.01,0
1817,37.75,36.52,37.9,36.43,751.05K,0.0518,5.18250209,5.18,0.050526771,0.05,0.01
1818,37.26,37.76,38.3,36.69,626.75K,-0.013,-1.298013245,-1.3,-0.013065111,-0.01,0.01
1819,39.72,37.52,39.84,37.45,817.23K,0.066,6.602254428,6.6,0.063934474,0.06,0.01
